transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127644268,218,card_reader,default,1.0,2025-08-06 14:53:00,2025-08,10.1,successful,Established
127644269,149,card_reader,default,1.0,2025-08-06 15:10:00,2025-08,48.9,failed,Established
127644270,175,card_reader,default,1.0,2025-08-06 15:12:00,2025-08,41.8,failed,Established
127644271,111,online_store,default,1.0,2025-08-06 15:18:00,2025-08,36.1,successful,Established
127644272,251,online_store,reduced_fee_promo,0.8,2025-08-06 15:26:00,2025-08,16.7,failed,New (Promo Cohort)
127644273,193,card_reader,default,1.0,2025-08-06 15:28:00,2025-08,27.6,successful,Established
127644274,141,card_reader,default,1.0,2025-08-06 15:37:00,2025-08,27.1,successful,Established
127644275,117,card_reader,default,1.0,2025-08-06 15:46:00,2025-08,53.2,failed,Established
127644276,228,card_reader,default,1.0,2025-08-06 15:49:00,2025-08,10.8,successful,Established
127644277,330,payment_links,reduced_fee_promo,0.8,2025-08-06 15:55:00,2025-08,45.5,failed,New (Promo Cohort)
127644278,201,card_reader,default,1.0,2025-08-06 15:56:00,2025-08,47.6,successful,Established
127644279,290,payment_links,reduced_fee_promo,0.8,2025-08-06 15:56:00,2025-08,29.6,successful,New (Promo Cohort)
127644280,212,card_reader,default,1.0,2025-08-06 15:58:00,2025-08,32.2,failed,Established
127644281,175,online_store,default,1.0,2025-08-06 16:04:00,2025-08,60.9,successful,Established
127644282,143,card_reader,default,1.0,2025-08-06 16:12:00,2025-08,58.1,successful,Established
127644283,180,card_reader,default,1.0,2025-08-06 16:13:00,2025-08,37.2,failed,Established
127644284,107,card_reader,default,1.0,2025-08-06 16:14:00,2025-08,32.3,successful,Established
127644285,178,card_reader,default,1.0,2025-08-06 16:34:00,2025-08,54.8,failed,Established
127644286,208,online_store,default,1.0,2025-08-06 16:41:00,2025-08,53.3,successful,Established
127644287,168,card_reader,default,1.0,2025-08-06 16:52:00,2025-08,59.6,successful,Established
127644288,264,online_store,reduced_fee_promo,0.8,2025-08-06 17:00:00,2025-08,59.3,successful,New (Promo Cohort)
127644289,104,card_reader,default,1.0,2025-08-06 17:10:00,2025-08,23.0,successful,Established
127644290,173,card_reader,default,1.0,2025-08-06 17:11:00,2025-08,4.5,successful,Established
127644291,274,card_reader,reduced_fee_promo,0.8,2025-08-06 17:11:00,2025-08,55.6,successful,New (Promo Cohort)
127644292,169,card_reader,default,1.0,2025-08-06 17:15:00,2025-08,7.3,successful,Established
127644293,102,card_reader,default,1.0,2025-08-06 17:29:00,2025-08,61.1,failed,Established
127644294,106,card_reader,default,1.0,2025-08-06 17:38:00,2025-08,28.3,successful,Established
127644295,319,card_reader,reduced_fee_promo,0.8,2025-08-06 17:41:00,2025-08,3.4,failed,New (Promo Cohort)
127644296,204,payment_links,default,1.0,2025-08-06 17:50:00,2025-08,34.7,successful,Established
127644297,210,card_reader,default,1.0,2025-08-06 17:55:00,2025-08,68.2,successful,Established
127644298,145,payment_links,default,1.0,2025-08-06 18:00:00,2025-08,48.3,successful,Established
127644299,206,card_reader,default,1.0,2025-08-06 18:10:00,2025-08,16.3,successful,Established
127644300,207,card_reader,default,1.0,2025-08-06 18:12:00,2025-08,38.7,successful,Established
127644301,311,card_reader,reduced_fee_promo,0.8,2025-08-06 18:17:00,2025-08,65.4,successful,New (Promo Cohort)
127644302,213,card_reader,default,1.0,2025-08-06 18:21:00,2025-08,14.1,successful,Established
127644303,275,online_store,reduced_fee_promo,0.8,2025-08-06 18:21:00,2025-08,17.7,successful,New (Promo Cohort)
127644304,166,online_store,default,1.0,2025-08-06 18:46:00,2025-08,51.3,successful,Established
127644305,267,card_reader,reduced_fee_promo,0.8,2025-08-06 19:01:00,2025-08,54.7,successful,New (Promo Cohort)
127644306,133,online_store,default,1.0,2025-08-06 19:08:00,2025-08,32.8,successful,Established
127644307,300,card_reader,reduced_fee_promo,0.8,2025-08-06 19:24:00,2025-08,34.0,successful,New (Promo Cohort)
127644308,105,card_reader,default,1.0,2025-08-06 19:51:00,2025-08,45.8,successful,Established
127644309,218,card_reader,default,1.0,2025-08-06 20:01:00,2025-08,67.5,successful,Established
127644310,107,online_store,default,1.0,2025-08-06 20:04:00,2025-08,36.2,successful,Established
127644311,194,card_reader,default,1.0,2025-08-06 20:29:00,2025-08,61.4,successful,Established
127644312,219,card_reader,default,1.0,2025-08-06 20:36:00,2025-08,63.8,successful,Established
127644313,216,online_store,default,1.0,2025-08-06 20:38:00,2025-08,16.8,successful,Established
127644314,133,online_store,default,1.0,2025-08-06 20:42:00,2025-08,45.1,successful,Established
127644315,130,payment_links,default,1.0,2025-08-06 20:45:00,2025-08,27.3,failed,Established
127644316,295,card_reader,reduced_fee_promo,0.8,2025-08-06 20:46:00,2025-08,2.4,successful,New (Promo Cohort)
127644317,111,card_reader,default,1.0,2025-08-06 20:48:00,2025-08,12.1,successful,Established
127644318,140,card_reader,default,1.0,2025-08-06 21:07:00,2025-08,60.4,successful,Established
127644319,151,payment_links,default,1.0,2025-08-06 21:11:00,2025-08,61.3,successful,Established
127644320,100,card_reader,default,1.0,2025-08-06 21:15:00,2025-08,51.4,successful,Established
127644321,230,card_reader,default,1.0,2025-08-06 21:17:00,2025-08,46.7,successful,Established
127644322,156,online_store,default,1.0,2025-08-06 21:21:00,2025-08,23.8,failed,Established
127644323,285,payment_links,reduced_fee_promo,0.8,2025-08-06 21:24:00,2025-08,7.6,successful,New (Promo Cohort)
127644324,154,card_reader,default,1.0,2025-08-06 21:25:00,2025-08,44.7,failed,Established
127644325,200,card_reader,default,1.0,2025-08-06 21:26:00,2025-08,7.3,successful,Established
127644326,193,card_reader,default,1.0,2025-08-06 21:29:00,2025-08,8.6,successful,Established
127644327,220,payment_links,default,1.0,2025-08-06 21:54:00,2025-08,51.4,successful,Established
127644328,149,online_store,default,1.0,2025-08-06 22:27:00,2025-08,39.5,successful,Established
127644329,210,payment_links,default,1.0,2025-08-06 22:27:00,2025-08,42.0,failed,Established
127644330,197,card_reader,default,1.0,2025-08-06 22:27:00,2025-08,31.9,successful,Established
127644331,111,card_reader,default,1.0,2025-08-06 22:41:00,2025-08,3.6,successful,Established
127644332,148,payment_links,default,1.0,2025-08-06 22:55:00,2025-08,52.0,failed,Established
127644333,113,payment_links,default,1.0,2025-08-06 23:00:00,2025-08,21.8,successful,Established
127644334,261,card_reader,reduced_fee_promo,0.8,2025-08-06 23:07:00,2025-08,54.7,successful,New (Promo Cohort)
127644335,312,card_reader,reduced_fee_promo,0.8,2025-08-06 23:08:00,2025-08,52.7,successful,New (Promo Cohort)
127644336,110,card_reader,default,1.0,2025-08-06 23:21:00,2025-08,47.8,successful,Established
127644337,264,payment_links,reduced_fee_promo,0.8,2025-08-06 23:23:00,2025-08,34.8,successful,New (Promo Cohort)
127644338,103,online_store,default,1.0,2025-08-06 23:27:00,2025-08,27.8,successful,Established
127644339,208,card_reader,default,1.0,2025-08-06 23:51:00,2025-08,48.3,successful,Established
127644340,131,card_reader,default,1.0,2025-08-06 23:55:00,2025-08,4.4,successful,Established
127644341,193,payment_links,default,1.0,2025-08-07 00:01:00,2025-08,2.5,successful,Established
127644342,155,card_reader,default,1.0,2025-08-07 00:01:00,2025-08,49.5,successful,Established
127644343,215,card_reader,default,1.0,2025-08-07 00:10:00,2025-08,40.2,successful,Established
127644344,107,online_store,default,1.0,2025-08-07 00:14:00,2025-08,42.7,successful,Established
127644345,264,payment_links,reduced_fee_promo,0.8,2025-08-07 00:20:00,2025-08,1.7,successful,New (Promo Cohort)
127644346,162,online_store,default,1.0,2025-08-07 00:21:00,2025-08,30.4,successful,Established
127644347,294,card_reader,reduced_fee_promo,0.8,2025-08-07 00:22:00,2025-08,45.5,successful,New (Promo Cohort)
127644348,211,online_store,default,1.0,2025-08-07 00:46:00,2025-08,55.4,successful,Established
127644349,161,online_store,default,1.0,2025-08-07 00:54:00,2025-08,59.7,successful,Established
127644350,205,payment_links,default,1.0,2025-08-07 01:03:00,2025-08,52.1,failed,Established
127644351,276,payment_links,reduced_fee_promo,0.8,2025-08-07 01:39:00,2025-08,5.6,successful,New (Promo Cohort)
127644352,188,payment_links,default,1.0,2025-08-07 01:46:00,2025-08,37.6,successful,Established
127644353,118,card_reader,default,1.0,2025-08-07 01:48:00,2025-08,48.1,successful,Established
127644354,213,card_reader,default,1.0,2025-08-07 01:54:00,2025-08,17.8,successful,Established
127644355,272,card_reader,reduced_fee_promo,0.8,2025-08-07 01:57:00,2025-08,3.5,failed,New (Promo Cohort)
127644356,107,card_reader,default,1.0,2025-08-07 02:10:00,2025-08,48.6,successful,Established
127644357,159,card_reader,default,1.0,2025-08-07 02:12:00,2025-08,50.7,successful,Established
127644358,130,card_reader,default,1.0,2025-08-07 02:14:00,2025-08,43.8,successful,Established
127644359,115,card_reader,default,1.0,2025-08-07 02:19:00,2025-08,34.7,successful,Established
127644360,178,payment_links,default,1.0,2025-08-07 02:43:00,2025-08,14.0,successful,Established
127644361,105,card_reader,default,1.0,2025-08-07 02:45:00,2025-08,25.4,successful,Established
127644362,111,online_store,default,1.0,2025-08-07 02:55:00,2025-08,52.5,successful,Established
127644363,272,card_reader,reduced_fee_promo,0.8,2025-08-07 03:07:00,2025-08,24.2,successful,New (Promo Cohort)
127644364,216,online_store,default,1.0,2025-08-07 03:08:00,2025-08,35.9,failed,Established
127644365,169,card_reader,default,1.0,2025-08-07 03:14:00,2025-08,37.3,successful,Established
127644366,207,card_reader,default,1.0,2025-08-07 03:26:00,2025-08,60.1,successful,Established
127644367,289,payment_links,reduced_fee_promo,0.8,2025-08-07 03:29:00,2025-08,48.8,successful,New (Promo Cohort)
127644368,270,card_reader,reduced_fee_promo,0.8,2025-08-07 03:39:00,2025-08,19.5,successful,New (Promo Cohort)
127644369,262,card_reader,reduced_fee_promo,0.8,2025-08-07 03:52:00,2025-08,52.7,successful,New (Promo Cohort)
127644370,266,card_reader,reduced_fee_promo,0.8,2025-08-07 03:56:00,2025-08,57.2,successful,New (Promo Cohort)
127644371,142,payment_links,default,1.0,2025-08-07 03:57:00,2025-08,51.6,failed,Established
127644372,158,payment_links,default,1.0,2025-08-07 04:16:00,2025-08,47.0,successful,Established
127644373,107,card_reader,default,1.0,2025-08-07 04:21:00,2025-08,48.5,successful,Established
127644374,105,card_reader,default,1.0,2025-08-07 04:29:00,2025-08,29.0,successful,Established
127644375,109,payment_links,default,1.0,2025-08-07 04:29:00,2025-08,21.5,successful,Established
127644376,215,online_store,default,1.0,2025-08-07 04:31:00,2025-08,57.1,successful,Established
127644377,164,card_reader,default,1.0,2025-08-07 05:03:00,2025-08,59.4,successful,Established
127644378,167,card_reader,default,1.0,2025-08-07 05:13:00,2025-08,49.9,successful,Established
127644379,305,card_reader,reduced_fee_promo,0.8,2025-08-07 05:16:00,2025-08,67.0,successful,New (Promo Cohort)
127644380,217,card_reader,default,1.0,2025-08-07 05:19:00,2025-08,19.8,successful,Established
127644381,134,card_reader,default,1.0,2025-08-07 05:24:00,2025-08,63.6,successful,Established
127644382,213,card_reader,default,1.0,2025-08-07 05:26:00,2025-08,44.3,successful,Established
127644383,163,online_store,default,1.0,2025-08-07 05:36:00,2025-08,1.1,failed,Established
127644384,151,card_reader,default,1.0,2025-08-07 05:42:00,2025-08,17.8,successful,Established
127644385,173,card_reader,default,1.0,2025-08-07 05:44:00,2025-08,1.6,successful,Established
127644386,204,card_reader,default,1.0,2025-08-07 05:53:00,2025-08,54.1,successful,Established
127644387,188,payment_links,default,1.0,2025-08-07 05:54:00,2025-08,16.3,failed,Established
127644388,200,online_store,default,1.0,2025-08-07 05:55:00,2025-08,32.6,successful,Established
127644389,222,card_reader,default,1.0,2025-08-07 06:08:00,2025-08,66.0,failed,Established
127644390,228,online_store,default,1.0,2025-08-07 06:30:00,2025-08,6.7,successful,Established
127644391,158,online_store,default,1.0,2025-08-07 06:31:00,2025-08,24.8,successful,Established
127644392,194,card_reader,default,1.0,2025-08-07 06:48:00,2025-08,49.1,successful,Established
127644393,182,online_store,default,1.0,2025-08-07 07:08:00,2025-08,22.1,successful,Established
127644394,329,card_reader,reduced_fee_promo,0.8,2025-08-07 07:18:00,2025-08,53.4,successful,New (Promo Cohort)
127644395,122,online_store,default,1.0,2025-08-07 07:21:00,2025-08,63.3,successful,Established
127644396,132,card_reader,default,1.0,2025-08-07 07:26:00,2025-08,64.2,successful,Established
127644397,174,online_store,default,1.0,2025-08-07 07:32:00,2025-08,39.3,successful,Established
127644398,102,payment_links,default,1.0,2025-08-07 07:33:00,2025-08,10.5,successful,Established
127644399,198,card_reader,default,1.0,2025-08-07 07:35:00,2025-08,43.9,successful,Established
127644400,151,card_reader,default,1.0,2025-08-07 07:57:00,2025-08,5.7,successful,Established
127644401,220,card_reader,default,1.0,2025-08-07 07:57:00,2025-08,64.8,successful,Established
127644402,152,online_store,default,1.0,2025-08-07 08:31:00,2025-08,63.2,successful,Established
127644403,174,online_store,default,1.0,2025-08-07 08:54:00,2025-08,29.1,successful,Established
127644404,153,card_reader,default,1.0,2025-08-07 08:58:00,2025-08,38.5,successful,Established
127644405,130,card_reader,default,1.0,2025-08-07 08:59:00,2025-08,67.3,successful,Established
127644406,207,card_reader,default,1.0,2025-08-07 09:01:00,2025-08,2.1,successful,Established
127644407,170,payment_links,default,1.0,2025-08-07 09:14:00,2025-08,35.6,successful,Established
127644408,220,card_reader,default,1.0,2025-08-07 09:34:00,2025-08,40.8,successful,Established
127644409,160,online_store,default,1.0,2025-08-07 09:35:00,2025-08,68.9,successful,Established
127644410,104,online_store,default,1.0,2025-08-07 09:39:00,2025-08,26.1,successful,Established
127644411,121,online_store,default,1.0,2025-08-07 09:52:00,2025-08,53.7,successful,Established
127644412,126,card_reader,default,1.0,2025-08-07 09:55:00,2025-08,32.3,successful,Established
127644413,161,online_store,default,1.0,2025-08-07 10:08:00,2025-08,54.3,successful,Established
127644414,156,card_reader,default,1.0,2025-08-07 10:18:00,2025-08,28.7,successful,Established
127644415,117,card_reader,default,1.0,2025-08-07 10:30:00,2025-08,24.2,successful,Established
127644416,284,card_reader,reduced_fee_promo,0.8,2025-08-07 10:54:00,2025-08,45.5,successful,New (Promo Cohort)
127644417,251,card_reader,reduced_fee_promo,0.8,2025-08-07 11:02:00,2025-08,1.5,successful,New (Promo Cohort)
127644418,120,card_reader,default,1.0,2025-08-07 11:13:00,2025-08,35.8,successful,Established
127644419,140,card_reader,default,1.0,2025-08-07 11:25:00,2025-08,3.9,successful,Established
127644420,183,online_store,default,1.0,2025-08-07 11:27:00,2025-08,64.9,failed,Established
127644421,194,card_reader,default,1.0,2025-08-07 11:33:00,2025-08,11.3,successful,Established
127644422,137,card_reader,default,1.0,2025-08-07 11:36:00,2025-08,65.7,successful,Established
127644423,158,card_reader,default,1.0,2025-08-07 11:41:00,2025-08,64.8,successful,Established
127644424,228,card_reader,default,1.0,2025-08-07 11:42:00,2025-08,22.7,successful,Established
127644425,131,card_reader,default,1.0,2025-08-07 11:46:00,2025-08,47.5,successful,Established
127644426,178,card_reader,default,1.0,2025-08-07 11:49:00,2025-08,37.3,failed,Established
127644427,177,card_reader,default,1.0,2025-08-07 12:02:00,2025-08,65.2,successful,Established
127644428,194,card_reader,default,1.0,2025-08-07 12:05:00,2025-08,28.9,successful,Established
127644429,103,online_store,default,1.0,2025-08-07 12:29:00,2025-08,44.4,successful,Established
127644430,172,online_store,default,1.0,2025-08-07 12:39:00,2025-08,15.1,successful,Established
127644431,150,payment_links,default,1.0,2025-08-07 13:14:00,2025-08,29.9,successful,Established
127644432,204,online_store,default,1.0,2025-08-07 13:15:00,2025-08,24.0,successful,Established
127644433,192,card_reader,default,1.0,2025-08-07 13:17:00,2025-08,54.0,successful,Established
127644434,183,card_reader,default,1.0,2025-08-07 13:23:00,2025-08,44.6,successful,Established
127644435,196,payment_links,default,1.0,2025-08-07 13:30:00,2025-08,56.9,failed,Established
127644436,119,card_reader,default,1.0,2025-08-07 13:37:00,2025-08,67.7,successful,Established
127644437,107,online_store,default,1.0,2025-08-07 13:42:00,2025-08,1.9,successful,Established
127644438,174,online_store,default,1.0,2025-08-07 13:57:00,2025-08,10.3,successful,Established
127644439,198,card_reader,default,1.0,2025-08-07 14:00:00,2025-08,11.2,failed,Established
127644440,211,card_reader,default,1.0,2025-08-07 14:08:00,2025-08,29.7,successful,Established
127644441,222,online_store,default,1.0,2025-08-07 14:21:00,2025-08,16.9,failed,Established
127644442,321,card_reader,reduced_fee_promo,0.8,2025-08-07 14:21:00,2025-08,47.4,successful,New (Promo Cohort)
127644443,210,online_store,default,1.0,2025-08-07 14:27:00,2025-08,2.1,successful,Established
127644444,276,card_reader,reduced_fee_promo,0.8,2025-08-07 14:40:00,2025-08,26.5,successful,New (Promo Cohort)
127644445,282,card_reader,reduced_fee_promo,0.8,2025-08-07 14:42:00,2025-08,45.7,successful,New (Promo Cohort)
127644446,193,card_reader,default,1.0,2025-08-07 14:44:00,2025-08,27.9,successful,Established
127644447,217,card_reader,default,1.0,2025-08-07 14:44:00,2025-08,21.2,failed,Established
127644448,266,payment_links,reduced_fee_promo,0.8,2025-08-07 14:44:00,2025-08,51.0,successful,New (Promo Cohort)
127644449,208,card_reader,default,1.0,2025-08-07 14:45:00,2025-08,14.5,successful,Established
127644450,193,online_store,default,1.0,2025-08-07 14:50:00,2025-08,8.7,successful,Established
127644451,180,online_store,default,1.0,2025-08-07 14:53:00,2025-08,47.6,successful,Established
127644452,230,online_store,default,1.0,2025-08-07 15:45:00,2025-08,33.3,successful,Established
127644453,220,card_reader,default,1.0,2025-08-07 15:48:00,2025-08,12.1,successful,Established
127644454,206,card_reader,default,1.0,2025-08-07 15:52:00,2025-08,57.5,successful,Established
127644455,126,card_reader,default,1.0,2025-08-07 16:01:00,2025-08,50.8,successful,Established
127644456,161,card_reader,default,1.0,2025-08-07 16:05:00,2025-08,54.7,successful,Established
127644457,133,card_reader,default,1.0,2025-08-07 16:14:00,2025-08,7.4,failed,Established
127644458,172,card_reader,default,1.0,2025-08-07 16:17:00,2025-08,61.2,successful,Established
127644459,304,payment_links,reduced_fee_promo,0.8,2025-08-07 16:28:00,2025-08,34.8,successful,New (Promo Cohort)
127644460,144,payment_links,default,1.0,2025-08-07 16:29:00,2025-08,6.5,successful,Established
127644461,261,card_reader,reduced_fee_promo,0.8,2025-08-07 16:31:00,2025-08,31.7,successful,New (Promo Cohort)
127644462,315,online_store,reduced_fee_promo,0.8,2025-08-07 16:31:00,2025-08,29.9,successful,New (Promo Cohort)
127644463,219,card_reader,default,1.0,2025-08-07 16:35:00,2025-08,10.7,successful,Established
127644464,208,card_reader,default,1.0,2025-08-07 16:50:00,2025-08,38.8,successful,Established
127644465,315,card_reader,reduced_fee_promo,0.8,2025-08-07 16:52:00,2025-08,63.7,successful,New (Promo Cohort)
127644466,171,card_reader,default,1.0,2025-08-07 16:56:00,2025-08,20.5,successful,Established
127644467,136,card_reader,default,1.0,2025-08-07 17:02:00,2025-08,3.1,successful,Established
127644468,120,online_store,default,1.0,2025-08-07 17:14:00,2025-08,66.3,failed,Established
127644469,120,online_store,default,1.0,2025-08-07 17:25:00,2025-08,42.2,successful,Established
127644470,155,card_reader,default,1.0,2025-08-07 17:41:00,2025-08,26.6,successful,Established
127644471,101,card_reader,default,1.0,2025-08-07 17:54:00,2025-08,63.2,successful,Established
127644472,101,card_reader,default,1.0,2025-08-07 17:55:00,2025-08,5.1,successful,Established
127644473,110,card_reader,default,1.0,2025-08-07 17:58:00,2025-08,60.2,successful,Established
127644474,136,card_reader,default,1.0,2025-08-07 18:11:00,2025-08,59.1,successful,Established
127644475,160,online_store,default,1.0,2025-08-07 18:12:00,2025-08,52.1,successful,Established
127644476,177,card_reader,default,1.0,2025-08-07 18:14:00,2025-08,4.5,successful,Established
127644477,296,payment_links,reduced_fee_promo,0.8,2025-08-07 18:28:00,2025-08,29.6,failed,New (Promo Cohort)
127644478,187,card_reader,default,1.0,2025-08-07 18:29:00,2025-08,25.4,successful,Established
127644479,107,card_reader,default,1.0,2025-08-07 18:29:00,2025-08,32.0,successful,Established
127644480,258,card_reader,reduced_fee_promo,0.8,2025-08-07 18:54:00,2025-08,46.5,successful,New (Promo Cohort)
127644481,119,card_reader,default,1.0,2025-08-07 18:56:00,2025-08,3.2,successful,Established
127644482,140,online_store,default,1.0,2025-08-07 19:31:00,2025-08,14.1,successful,Established
127644483,148,online_store,default,1.0,2025-08-07 20:11:00,2025-08,8.4,failed,Established
127644484,177,online_store,default,1.0,2025-08-07 20:12:00,2025-08,11.2,successful,Established
127644485,122,online_store,default,1.0,2025-08-07 20:35:00,2025-08,35.8,successful,Established
127644486,108,payment_links,default,1.0,2025-08-07 21:05:00,2025-08,63.4,successful,Established
127644487,147,online_store,default,1.0,2025-08-07 21:12:00,2025-08,46.0,successful,Established
127644488,112,payment_links,default,1.0,2025-08-07 21:16:00,2025-08,24.2,successful,Established
127644489,263,card_reader,reduced_fee_promo,0.8,2025-08-07 21:19:00,2025-08,69.0,successful,New (Promo Cohort)
127644490,155,card_reader,default,1.0,2025-08-07 21:21:00,2025-08,65.9,successful,Established
127644491,158,payment_links,default,1.0,2025-08-07 21:30:00,2025-08,30.7,successful,Established
127644492,103,card_reader,default,1.0,2025-08-07 21:30:00,2025-08,36.9,failed,Established
127644493,151,online_store,default,1.0,2025-08-07 21:43:00,2025-08,58.1,successful,Established
127644494,158,online_store,default,1.0,2025-08-07 21:45:00,2025-08,37.7,successful,Established
127644495,280,card_reader,reduced_fee_promo,0.8,2025-08-07 21:52:00,2025-08,36.6,failed,New (Promo Cohort)
127644496,169,card_reader,default,1.0,2025-08-07 22:02:00,2025-08,41.4,successful,Established
127644497,125,card_reader,default,1.0,2025-08-07 22:10:00,2025-08,25.5,successful,Established
127644498,182,online_store,default,1.0,2025-08-07 22:14:00,2025-08,44.5,successful,Established
127644499,220,card_reader,default,1.0,2025-08-07 22:15:00,2025-08,17.3,successful,Established
127644500,308,card_reader,reduced_fee_promo,0.8,2025-08-07 22:31:00,2025-08,65.9,successful,New (Promo Cohort)
127644501,151,card_reader,default,1.0,2025-08-07 22:34:00,2025-08,36.5,successful,Established
127644502,176,card_reader,default,1.0,2025-08-07 22:39:00,2025-08,24.6,successful,Established
127644503,292,card_reader,reduced_fee_promo,0.8,2025-08-07 22:42:00,2025-08,36.7,successful,New (Promo Cohort)
127644504,153,card_reader,default,1.0,2025-08-07 22:53:00,2025-08,52.4,successful,Established
127644505,216,online_store,default,1.0,2025-08-07 22:58:00,2025-08,31.9,successful,Established
127644506,165,online_store,default,1.0,2025-08-07 23:01:00,2025-08,45.7,successful,Established
127644507,127,card_reader,default,1.0,2025-08-07 23:08:00,2025-08,10.8,successful,Established
127644508,198,card_reader,default,1.0,2025-08-07 23:12:00,2025-08,28.8,successful,Established
127644509,175,payment_links,default,1.0,2025-08-07 23:15:00,2025-08,59.8,successful,Established
127644510,185,online_store,default,1.0,2025-08-07 23:53:00,2025-08,33.4,successful,Established
127644511,166,card_reader,default,1.0,2025-08-08 00:22:00,2025-08,61.3,successful,Established
127644512,229,card_reader,default,1.0,2025-08-08 00:30:00,2025-08,59.1,successful,Established
127644513,114,online_store,default,1.0,2025-08-08 00:48:00,2025-08,30.3,successful,Established
127644514,178,payment_links,default,1.0,2025-08-08 00:50:00,2025-08,59.0,failed,Established
127644515,187,payment_links,default,1.0,2025-08-08 01:14:00,2025-08,8.5,successful,Established
127644516,116,online_store,default,1.0,2025-08-08 01:14:00,2025-08,11.6,successful,Established
127644517,158,card_reader,default,1.0,2025-08-08 01:28:00,2025-08,9.7,failed,Established
127644518,161,card_reader,default,1.0,2025-08-08 01:43:00,2025-08,23.6,successful,Established
127644519,193,payment_links,default,1.0,2025-08-08 02:05:00,2025-08,26.5,failed,Established
127644520,203,card_reader,default,1.0,2025-08-08 02:10:00,2025-08,37.2,successful,Established
127644521,117,card_reader,default,1.0,2025-08-08 02:11:00,2025-08,43.6,successful,Established
127644522,217,online_store,default,1.0,2025-08-08 02:33:00,2025-08,45.5,successful,Established
127644523,145,online_store,default,1.0,2025-08-08 02:34:00,2025-08,53.0,successful,Established
127644524,122,card_reader,default,1.0,2025-08-08 02:53:00,2025-08,48.0,successful,Established
127644525,292,card_reader,reduced_fee_promo,0.8,2025-08-08 02:54:00,2025-08,27.9,successful,New (Promo Cohort)
127644526,202,card_reader,default,1.0,2025-08-08 03:01:00,2025-08,15.5,successful,Established
127644527,139,card_reader,default,1.0,2025-08-08 03:08:00,2025-08,26.9,successful,Established
127644528,129,card_reader,default,1.0,2025-08-08 03:09:00,2025-08,45.0,successful,Established
127644529,158,online_store,default,1.0,2025-08-08 03:11:00,2025-08,55.4,successful,Established
127644530,276,card_reader,reduced_fee_promo,0.8,2025-08-08 03:22:00,2025-08,60.2,successful,New (Promo Cohort)
127644531,125,card_reader,default,1.0,2025-08-08 03:27:00,2025-08,35.2,successful,Established
127644532,113,online_store,default,1.0,2025-08-08 03:30:00,2025-08,66.7,successful,Established
127644533,182,card_reader,default,1.0,2025-08-08 03:31:00,2025-08,65.7,successful,Established
127644534,114,card_reader,default,1.0,2025-08-08 03:38:00,2025-08,58.6,successful,Established
127644535,143,card_reader,default,1.0,2025-08-08 03:43:00,2025-08,1.2,failed,Established
127644536,139,card_reader,default,1.0,2025-08-08 03:47:00,2025-08,66.5,successful,Established
127644537,300,card_reader,reduced_fee_promo,0.8,2025-08-08 03:56:00,2025-08,35.3,successful,New (Promo Cohort)
127644538,156,card_reader,default,1.0,2025-08-08 04:13:00,2025-08,13.6,successful,Established
127644539,104,card_reader,default,1.0,2025-08-08 04:16:00,2025-08,18.6,successful,Established
127644540,178,online_store,default,1.0,2025-08-08 04:34:00,2025-08,12.4,successful,Established
127644541,137,online_store,default,1.0,2025-08-08 04:47:00,2025-08,33.6,successful,Established
127644542,298,card_reader,reduced_fee_promo,0.8,2025-08-08 04:53:00,2025-08,14.6,successful,New (Promo Cohort)
127644543,161,card_reader,default,1.0,2025-08-08 04:55:00,2025-08,5.6,successful,Established
127644544,173,online_store,default,1.0,2025-08-08 05:02:00,2025-08,10.9,successful,Established
127644545,281,online_store,reduced_fee_promo,0.8,2025-08-08 05:02:00,2025-08,56.2,successful,New (Promo Cohort)
127644546,227,card_reader,default,1.0,2025-08-08 05:06:00,2025-08,48.1,failed,Established
127644547,172,card_reader,default,1.0,2025-08-08 05:14:00,2025-08,49.1,successful,Established
127644548,304,card_reader,reduced_fee_promo,0.8,2025-08-08 05:23:00,2025-08,61.3,failed,New (Promo Cohort)
127644549,128,online_store,default,1.0,2025-08-08 05:25:00,2025-08,41.1,successful,Established
127644550,190,online_store,default,1.0,2025-08-08 05:32:00,2025-08,7.2,failed,Established
127644551,132,payment_links,default,1.0,2025-08-08 05:42:00,2025-08,18.2,successful,Established
127644552,167,card_reader,default,1.0,2025-08-08 05:43:00,2025-08,20.8,successful,Established
127644553,293,card_reader,reduced_fee_promo,0.8,2025-08-08 05:48:00,2025-08,4.8,successful,New (Promo Cohort)
127644554,263,online_store,reduced_fee_promo,0.8,2025-08-08 05:56:00,2025-08,47.3,successful,New (Promo Cohort)
127644555,133,online_store,default,1.0,2025-08-08 06:00:00,2025-08,60.0,successful,Established
127644556,289,card_reader,reduced_fee_promo,0.8,2025-08-08 06:07:00,2025-08,30.6,successful,New (Promo Cohort)
127644557,187,card_reader,default,1.0,2025-08-08 06:19:00,2025-08,51.4,successful,Established
127644558,320,card_reader,reduced_fee_promo,0.8,2025-08-08 06:22:00,2025-08,39.0,successful,New (Promo Cohort)
127644559,201,card_reader,default,1.0,2025-08-08 06:26:00,2025-08,8.8,successful,Established
